imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt27028399,Murder Mubarak,"During a murder investigation, a non-traditional police officer turns a spotlight on an array of suspects. He steps into their world as an outsider, only to find there is so much more than what meets the eye.",2024,20242h 20m,5.8,52K
tt26669836,Kangaroo Island,"A struggling Hollywood actress returns home to Kangaroo Island, confronting the love triangle that tore her family apart.",2024,20241h 53m,6.5,674
tt3211478,Fortune Cookies,"So, you're a talented young actor. It's the eve of your theatrical debut. Would you turn down your big break to help save the family business? And appear with them on their favorite TV game show? Fortune Cookies is the debut feature film from Writer/Director Brenda Lee. Shot in Northampton, UK, by Screen Northants.",2024,20241h 36m,8.9,19
tt22306090,The Red,"Obsessed with living up to her dead father's legacy, a young sheriff finds her mettle tested when locals are found ripped to shreds.",2024,20241h 23m,4.2,1.4K
tt38282067,Graduate with First Class,"Amit navigates love amidst Maya's influence and Niharika's genuine affection, facing choices that shape his fate, unraveling a tale of redemption and tragedy.",2024,20242h 1m,7.4,31
tt31592660,Sumala,"Sumala, a name that is feared by people in a village in Semarang Regency from the past until now. No one dares to go out when night falls because Sumala will come to kill.",2024,20241h 52m,5.8,1.8K
tt12631486,Half Baked: Totally High,Three potheads sell a strain of magical weed to raise funds for their friend's funeral.,2024,20241h 37m,4.6,437
tt30972810,Eye for an Eye 2,"A blind swordsman reluctantly mentors an orphan seeking vengeance for his destroyed family, teaching him martial arts skills. The orphan waits for an opportunity to avenge his kin.",2024,20241h 30m,6.6,847
tt28802436,My Fathers' Daughter,"Set in Norway's northern reaches, the story centers on Elvira, a Sami teen. Convinced her mother conceived at a Danish clinic, her life shifts when her true father emerges, forever altering her world.",2024,20241h 18m,6.1,119
tt9271850,The Inheritance,"A billionaire on the eve of his 75th birthday, invites his estranged children back home out of fear that tonight someone or something is going to kill him. He puts each of their inheritances on the line, to make sure they'll help.",2024,20241h 25m,4.7,3.6K
tt22827888,Boot Camp,"Follows unathletic Whitney Carmichael, who signs up for an intense summer boot camp to reinvent herself and falls for her personal trainer. She then finds the strength to embrace her true self and ignore the others' expectations.",2024,20241h 34m,5.7,1.7K
tt32175399,Pilot,"A story about a pilot who suddenly loses his job, then unexpectedly gets rehired with a new identity.",2024,20241h 50m,6.2,1.3K
tt21308718,Ashes,"A wealthy, married woman falling in love with a mysterious carpenter, which will lead to many conflicts.",2024,20241h 40m,4.3,2.9K
tt32881480,A Brother and 7 Siblings,"After the untimely death of his older siblings, a struggling young architect suddenly becomes a ""single-parent"" for his nephews. When opportunity for a better life arises, he must choose between his love life, career, or his nephews.",2024,20242h 9m,8.1,2.7K
tt5375346,Oak,"A group of teenagers touch a cursed tree in their neighborhood which they thought was only a legend, turns out the curse and what comes after you is very real.",2024,,3.7,124
tt18346498,Architecton,"An extraordinary journey through the material that makes up our habitat: concrete and its ancestor, stone.",2024,20241h 38m,6.4,993
tt19391518,Four Mothers,A writer about to publish his new novel is forced to take care of three eccentric older women - and his own mother - over the course of one chaotic weekend in Dublin.,2024,20241h 29m,6.7,1.1K
tt28226888,Vulcanizadora,"Two friends take a trip through a Michigan forest, intent on carrying out a disturbing pact.",2024,20241h 25m,6.2,969
tt16740144,Autumn and the Black Jaguar,"After years in New York City, 14-year-old Autumn returns to the Amazon rainforest to save her childhood village and beloved jaguar friend.",2024,20241h 40m,5.7,1.4K
tt29383379,Marco,"The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step.",2024,20242h 25m,6.5,26K
tt27751957,The 47,"Inspired on the true story of Manolo Vital, a bus driver who helped create the modern Barcelona during the 1970s city's boom.",2024,20241h 50m,7.2,5.3K
tt22899346,In Fidelity,"Lyle and Holly, a happily married New York couple decide to test the romantic boundaries of their monogamous relationship. Soon, a hypothetical love triangle with their rock star neighbor becomes a reality they must now navigate.",2024,20241h 28m,5.0,47
tt29380825,Wallbanger,"Caroline, a single interior designer, moves into what seems like the perfect apartment only to be awakened nightly by her neighbor, the 'wallbanger,' sparking an unexpected, tension-filled connection.",2024,20241h 58m,5.7,982
tt32103099,The Lonely Ones,"When a young couple wake up one morning to discover the world outside their apartment has vanished, they must figure out a way to survive. But are they as alone as they think?",2024,20241h 36m,3.9,74
tt30833365,Whatever It Takes: Inside the eBay Scandal,"In 2019, a middle-aged couple are subjected to cyberstalking and bizarre deliveries. As the harassment intensifies, the police and FBI close in on a Silicon Valley giant and some very unlikely suspects.",2024,20241h 33m,7.0,215
tt27620861,Hisaab Barabar,"Radhe Mohan, an honest TC working for Indian Railways, sets out to uncover a massive financial fraud by banker Mickey Mehta. As Mickey puts the entire system against Radhe, what lies next for him?",2024,20241h 52m,5.8,2.2K
tt32903867,Traumatika,Mikey's night terrors become reality when his mother begins showing signs of demonic possession. What he's about to experience will haunt him for the rest of his life and claim countless lives across generations.,2024,20241h 22m,5.2,2.3K
tt27078378,Black Creek,"A sheriff's sister seeks revenge against the terrifying leader of a group of outlaws after discovering he brutally murdered her brother, his wife, and other family members in a gritty southwestern town.",2024,20241h 56m,4.3,532
tt10080130,The Lockdown,"Siblings Charlie and Jack are trapped in Myanmar's toughest prison and accused of a crime they didn't commit. Forced into televised fights against other inmates, they must work together and fight for their freedom.",2024,20241h 57m,4.4,700
tt8066940,Indian 2,"Senapathy, an ex-freedom fighter turned vigilante who fights against corruption. Senapathy returns to the country to aid a young man who has been exposing corrupt politicians in the country through videos on the internet.",2024,20242h 45m,3.8,17K
tt33502248,A Bronx Tale: One Man Show,"One man lives in the neighborhood, another man owns it. A devoted father battles the local crime boss for the love of his son",2024,20241h 35m,8.2,98
tt27158093,Arthur's Whisky,Three elderly ladies drink an elixir that makes them young again and soon discover that youth isn't all it's cracked up to be.,2024,20241h 34m,4.9,1.4K
tt31457736,Kingdom 4: Return of the Great General,"While Qin continues to fight for the unification of the region, its neighboring country invades Qin from the north.",2024,20242h 25m,7.2,1.8K
tt23475174,Sarfira,"A man fights to make his dream of creating a low cost airline a reality, facing opposition from devious competitive airline owners who threaten his business and his passengers' safety.",2024,20242h 35m,6.9,14K
tt28015371,Calamity Jane,"After her husband-to-be Wild Bill Hickok is killed in an infamous poker game, Calamity Jane must break out of prison and find his murderers before Deadwood's Sheriff can arrest her.",2024,20241h 35m,4.4,860
tt31038701,Super Vixens 7,"Ancient God empowers Skeletor against She-Ra. Starlet battles Viper, Cobra while weakened by Krystinite. Vindicator tricks Supergirl, steals powers, humiliates her publicly. Dark forces overpower heroines through trickery and subjugation.",2024,20241h 7m,7.8,17
tt28336131,Elyas,A former Special Forces soldier who has become solitary and paranoid since serving Afghanistan and recruited to provide the security for Amina and her daughter Nour.,2024,20241h 45m,6.1,2.2K
tt29262075,Monster Island,"Set in the Pacific, 1942. A Japanese soldier and a British prisoner of war are stranded on a deserted island, hunted by a deadly creature. Two mortal enemies must come together to survive the unknown.",2024,20241h 23m,5.2,2.4K
tt5834410,The Tiger's Apprentice,"Tom Lee, a Chinese-American boy, after the death of his grandmother, has to be apprenticed to the talking tiger Mr. Hu and learn ancient magic to become the new guardian of an ancient phoenix.",2024,20241h 24m,5.8,2.5K
tt13176330,Hitpig!,A bounty hunter pig finds himself trekking the globe with a free-spirited elephant he intended to capture.,2024,20241h 26m,5.2,1.5K
tt28355490,The Art of Love,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",2024,20241h 39m,4.6,2.7K
tt27170114,Paying for It,"When an introverted cartoonist's girlfriend wants to redefine their relationship, he begins sleeping with sex workers and discovers a new kind of intimacy in the process. An adaptation of the Graphic Novel by Chester Brown.",2024,20241h 25m,6.2,518
tt30835128,Spermworld,Three men enter the new wild west of baby making - online forums where sperm donors connect with hopeful parents - but find themselves exchanging more than just genetic material.,2024,20241h 24m,7.0,1.4K
tt29793197,A House on Fire,"Montse, divorced and with two children who have long since ignored her, has been preparing for a family reunion at her home on the Costa Brava. Nothing, absolutely nothing, will prevent her from enjoying one last weekend with her family.",2024,20241h 45m,7.2,4.3K
tt18556278,Endurance,"Maritime Heritage Trust locates Shackleton's shipwrecked Endurance near Antarctica in 1915. Shackleton and 27 crew survive incredible journey to South Georgia to seek rescue after ship sinks, showcasing human resilience against all odds.",2024,20241h 43m,7.5,2.2K
tt18469390,Laws of Man,"At the dawn of the Cold War, two U.S. marshals pursue a wanted murderer in the deserts of Nevada.",2024,20241h 38m,4.6,1.7K
tt30515931,Mission: Cross,"In the ultimate test of marriage, an agent-turned-househusband gets tangled in a perilous mission with his detective wife, who's clueless about his past.",2024,20241h 45m,6.1,3.1K
tt30443437,Faith of Angels,A stranger receives mysterious callings compelling him to search for a boy lost in an abandoned mine.,2024,20241h 38m,6.2,515
tt29141179,Moon,"A former martial artist hired to train three wealthy Jordanian sisters finds her ""dream job"" turning unsettling as the isolated young women are under constant surveillance and show no interest in the sport. Why was she really hired?",2024,20241h 32m,6.5,1.2K
tt9418306,Trucker,"A trucker's family is killed in a fiery crash caused by a group of reckless teens. Rescued from the wreckage and nursed back to health by a mysterious old man, the trucker exacts brutal revenge on the teens who destroyed his life.",2024,20241h 25m,4.1,117
tt33108207,In Waves and War,Highly decorated Navy SEAL Marcus Capone struggles with PTSD after returning from Afghanistan. His wife finds hope in psychedelic therapy. They embark on providing access to this treatment for other veterans battling mental health issues.,2024,20241h 47m,7.8,767
tt26660021,Aavesham,Three teenagers reach Bangalore for their engineering degree and gets involved in a fight with seniors. They find a local gangster named Ranga to help them take revenge.,2024,20242h 35m,7.8,34K
tt32151957,Jhamkudi,"Raniwada, a village in Gujarat, is cursed by an evil witch named JHAMKUDI during Navratri celebrations. Real estate agent Bablo and royal family heir Kumud return to face the witch's wrath and save Raniwada.",2024,20242h 31m,6.2,1.2K
tt6975842,Bloody Axe Wound,"Abbie Bladecut's family business, a video store, has thrived by disposing of teenagers to mimic horror movies. As the first female slasher, she battles gender bias while realizing the harsh realities behind the mass murders.",2024,20241h 23m,5.0,1.6K
tt10583416,The Ballad of Davy Crockett,"In 1815, an American Legend, whose wife has fallen deathly ill, leaving his young children to survive on their own, must fight his way back to them across the many perils found in the Savage Lands of the wild frontier.",2024,20241h 36m,4.5,339
tt14755162,"Love, Courage and the Battle of Bushy Run","Colonel Henry Bouquet, with a ragtag group of British soldiers, Scottish Highlanders and American volunteers, was tasked with trying to save the hundreds of men, women and children facing certain death - or worse - in Fort Pitt.",2024,20241h 53m,5.2,251
tt30519830,Winter in Sokcho,"A young Korean girl's life takes an unexpected turn when a French artist visits her country, disrupting her routine.",2024,20241h 44m,6.8,1.7K
tt16826430,Night Call,"This night is like all the others for Mady, student by day, locksmith by night. But Claire, the enigmatic young girl he helps out that night, is not who she claims to be. Mady has only one night to prove his innocence in a city in turmoil.",2024,20241h 37m,6.7,3.8K
tt27424190,Oye Bhole Oye,"Bhola's quest for work in the city leads him to Aveera, a rich woman drawn to his simple life. But their romance faces trouble when Bhola must save his village.",2024,20242h 18m,6.7,672
tt26940959,Stealing Pulp Fiction,"It follows Jonathan, Elizabeth and Steve as they try to steal Quentin Tarantino's personal print of Pulp Fiction (1994).",2024,20241h 18m,4.8,246
tt18573650,The Blue Angels,Follows the veterans and newest class of Navy and Marine Corps flight squadron as they go through intense training and into a season of heart-stopping aerial artistry.,2024,20241h 33m,7.3,3.1K
tt17499100,Before We Forget,"An Argentinian filmmaker struggling to finish a movie about his unrequited first love receives an unexpected invitation to reconstruct his memories, revisit his past and perhaps even find a new ending to his story.",2024,20241h 48m,7.1,384
tt24443502,Body Language,"A woman who excels at reading body language realizes that something is deeply wrong during a quiet night at home, turning a peaceful night into a terrifying fight for her own survival.",2024,20241h 30m,6.5,60
tt28297850,Sicilian Letters,"A time during Cosa Nostra boss Matteo Messina Denaro's three decades as a fugitive from Italian justice, when he was at the peak of his nefarious powers.",2024,20242h 2m,6.0,1.3K
tt28023902,Jab Khuli Kitaab,"Gopal and Anusuya's decades-long marriage faces upheaval when a revelation surfaces. As secrets emerge, the family navigates emotions both touching and comedic, exploring love, companionship, forgiveness, and rediscovering one another.",2024,20241h 55m,6.6,8.2K
tt34719774,The Texas Cheerleader Murder Plot,"In 1991, Wanda Holloway was arrested for trying to hire a hit man to kill her daughter Shanna's cheerleading rival so that Shanna could get a place on the team. Now, Shanna reveals the truth behind what happened for the first time.",2024,20241h 40m,4.9,345
tt26574303,Nuked,"A group of friends gets together for a cannabis-infused, technology free, dinner party only to learn a bomb is headed right for them.",2024,20241h 26m,4.7,449
tt31862997,À l'ancienne,"One island, 40 inhabitants, two scammers. On a picturesque island in Brittany, lifelong friends Jean-Jean (Didier Bourdon) and Henri (Gérard Darmon, Employee of the Month) find their quiet existence disrupted when one of their fellow villagers wins millions in the national lottery. The pair hatch a plan to befriend the lucky local and hopefully share in the winnings... only to find the winner has died of shock - ticket in hand! Jean-Jean and Henri must devise another scheme. In order to claim the prize, the friends will simply steal the unlucky winner's identity... However, the pair soon realise that to fool the lottery officials in such a small town, they'll have to convince the villagers - who all want a piece of the pie - to back their daring plan. Jean-Jean and Henri are out to prove that you're never too old to raise a little hell in this crowd-pleasing comedy, a remake of the Irish classic Waking Ned Devine. With a winning blend of absurdity and heart, you'll fall in love with the stunning sights of Brittany and its colourful characters. This charming story shows what a community can achieve when they come together (yes, even fraud).",2024,20241h 29m,4.7,423
tt30253514,Pavements,"Documentary about the American indie band Pavement, which combines scripts with documentary images of the band and a musical mise-en-scene composed of songs from their discography.",2024,20242h 8m,7.0,1.3K
tt32362515,The Paradise of Thorns,"Unmarried gay couple builds home, durian farm together. After one partner's accidental death, his family seizes assets due to lack of legal marriage recognition. Surviving partner fights to reclaim their shared property and life's work.",2024,20242h 11m,7.6,1.9K
tt28833698,Two to One,"After the fall of the Berlin Wall, a communist family discovers a bunker full of money soon to be worthless. With the help of their neighbors, they embark on a race against time to enter the capitalist world in style.",2024,20241h 56m,6.1,1.5K
tt31199966,The Holiday Club,Follows two friends growing relationship over the course of a year in holidays.,2024,20241h 28m,6.5,736
tt31797432,The Last Redemption,"Epic quest pits fearless outlaw Diana and knight Tyrion against villainous Lord Roland for kingdom's survival. They unite to defeat Roland, save princess, and restore peace after uncovering truths about rebellion and kingdom's fate.",2024,20242h 1m,6.5,7.9K
tt27930683,Agni,"In a city plagued by a strange rise in fires, fireman Vithal and his policeman brother-in-law Samit reluctantly team up to solve the escalating crisis. Battling personal conflicts, they race against time to crack the case and save Mumbai.",2024,20242h 2m,7.1,15K
tt20258220,Angels Fallen: Warriors of Peace,"When an Iraq War veteran receives a calling from a higher power, he embarks on a mission to stop a fallen angel from raising an army of the dead to take over the world.",2024,20241h 43m,3.7,6.7K
tt34253921,Fortune Feimster: Crushing It,"Feimster humorously recounts her marital experiences, personal growth, and the comedic aspects of daily life, offering a relatable and entertaining perspective.",2024,202458m,7.0,785
tt14416430,Paradox Effect,"An ex junkie witnesses a murder. She is forced to cooperate with the killer to save her daughter's life. She must fight time, the police and criminal underworld to save the only person who means something to her.",2024,20241h 27m,5.9,12K
tt31547337,The Epic of Gilgamesh,"Gilgamesh, king of Uruk, abuses power prompting gods to create Enkidu to subdue him. They befriend, kill Humbaba, fight Bull of Heaven. Enkidu dies, Gilgamesh seeks Utnapishim for immortality.",2024,20241h 19m,5.2,6
tt31110281,Havnaa,"Follows real-life happenings of Magne Havnaa, Norway's first cruiserweight boxing champion in 1990 by defeating American Richard Pultz. His brother Erling was a top-ranked kickboxer who later participated in Norway's largest robbery.",2024,20241h 50m,6.7,631
tt15907380,I Love You Forever,A subversive romantic comedy gone wrong that follows a young woman into and out of an emotionally abusive relationship.,2024,20241h 29m,5.7,1.1K
tt33338697,The Bibi Files,An inside look into the corruption charges against Israeli Prime Minister Benjamin Netanyahu through leaked police interrogation videos.,2024,20241h 55m,7.6,2.1K
tt33058713,Jailbreak: Love on the Run,"When Vicky White, a highly respected corrections officer, aids the escape of a violent felon nearly twenty years her junior, it reveals an unexpected love story amidst the ensuing high-profile manhunt and media frenzy.",2024,20241h 28m,6.4,4K
tt21326904,Robin and the Hoods,"For the tenacious 11-year-old Robin and her loyal band of friends 'The Hoods', the patch of overgrown scrubland at the end of their cul-de-sac is a magical kingdom.",2024,20241h 40m,4.3,665
tt21108608,The Christmas Letter,"Every year, unemployed copywriter Joe Michaels reads his wealthy friend's annual over-the-top Christmas letter, and feels like a loser. But this year's going to be different.",2024,20241h 34m,3.8,311
tt12234316,The Private Eye,"The life of private eye, Mort Madison, is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case.",2024,20241h 55m,5.6,287
tt32229497,Face Off 7: One Wish,"When a 73-year-old widow is forced to depend on the care of her 5 busy adult children after an injury, she begins to question the meaning of family love.",2024,20242h 18m,7.2,415
tt31316096,Hack Your Health: The Secrets of Your Gut,An informative yet lighthearted documentary exploring the intricacies of the digestive system and its pivotal role in maintaining overall health and well-being.,2024,20241h 19m,6.6,3.8K
tt33298403,The Divine Sarah Bernhardt,"Sarah Bernhardt, dubbed ""La Divine,"" became the first global celebrity. The actress broke social conventions through her bold character and dramatic performances.",2024,20241h 38m,6.2,635
tt32119317,Block Pass,"Willy and Jojo are childhood friends who never leave each other's side. To beat boredom, they train at the Pampa, a motocross track. One evening, Willy discovers Jojo's secret.",2024,20241h 44m,6.8,1.1K
tt18277182,Girls Will Be Girls,"At a strict boarding school nestled in the Himalayan foothills, 18-year-old Mira first discovers desire and romance. However, her curious, rebellious, coming-of-age is disrupted by her young mother, who never got to come of age herself.",2024,20241h 58m,7.0,3.5K
tt31852716,Apollo 13: Survival,"In April 1970, NASA faced the greatest crisis in its history; three astronauts halfway to the moon on a spacecraft that had suffered a catastrophic explosion.",2024,20241h 38m,7.4,3.1K
tt32394528,Hell Hole,"Hell Hole hails from the filmmaking family behind Hellbender and centers on an American-led fracking crew that uncovers a living French soldier frozen in time from a Napoleonic campaign, whose body hosts a parasitic monster.",2024,20241h 32m,4.4,1.6K
tt32574149,Mononoke the Movie: The Phantom in the Rain,"A deadly and mysterious master of the occult travels across feudal Japan, seeking malevolent spirits called Mononoke to slay. He must uncover their Form, Truth, and Reason to wield the mighty Exorcism Sword against them.",2024,20241h 29m,6.8,2.1K
tt31248599,S.T.A.L.K.E.R.: Shadow of the Zone,A seasoned Free Stalker tasked with guiding a band of Mercenaries deep into The Zone to investigate a paranormal radio signal. Based on the S.T.A.L.K.E.R. video-game series by G.S.C. Game World.,2024,20241h 11m,4.7,776
tt33075192,My Undesirable Friends: Part I - Last Air in Moscow,"Julia Loktev documents independent journalists in Moscow facing government crackdown as Russia invades Ukraine, capturing their fight for speech amid risks of being branded ""foreign agents"" and the country's drift towards authoritarianism.",2024,20245h 24m,8.0,380
tt20598076,Hamlet,"Shakespeare's timeless story of revenge is reimagined as a modern psychological thriller. The classic tragedy transcends the stage through a unique, contemporary lens.",2024,20241h 57m,5.4,285
tt7137074,Unsinkable,Award-winning film about the political intrigue and drama during the inquiry and investigation into the sinking of Titanic.,2024,20241h 40m,5.5,349
tt20198716,"Love, Divided",Valentina is a young pianist starting over. Her neighbor David is an inventor who hates noise. And a paper-thin wall is about to become their matchmaker.,2024,20241h 38m,6.0,5.3K
tt32750439,Operation Undead,"1941. Chumphon Province, Thailand. Mok and his ragtag unit of young soldiers are thrown against the invading Japanese forces. The invaders bring with them a terrifying biological weapon, unaware that it has plans of its own.",2024,20241h 50m,5.1,1.3K
tt31629757,Slay,"After a booking mistake, four drag queens find themselves performing for a mostly unwelcoming crowd, but when vampires attack, the crowd looks to the queens to save the day.",2024,20241h 39m,6.5,1.5K
tt33353895,A Kidnapping in Amish Country,An Amish woman's daughter is kidnapped. She seeks help from her estranged friend who left the Amish community and found social media stardom.,2024,20241h 28m,5.8,204
tt32647448,In Our Blood,"Filmmaker Emily Wyland reunites with estranged mother for documentary. When mother disappears, Emily and cinematographer Danny pursue clues to her whereabouts amidst traces of her past addictions.",2024,20241h 29m,5.5,524
tt22507374,Bogota: City of the Lost,"Young man moving to Colombia with his family for a better life, but he ends up living from hand to mouth. He later goes against all odds to dominate Bogota's black market.",2024,20241h 48m,5.4,2.5K
tt30489753,Ladybug,A young artist is stalked at his remote cabin by a killer who murdered his supernatural guest.,2024,20241h 47m,4.6,189
tt11749154,Model House,Models staying in a secluded house for the night are terrorized by intruders.,2024,20241h 25m,4.0,1.2K
tt31648020,The Last Dance,"A debt-ridden wedding planner inadvertently becomes a successful funeral planner, but he must convince a traditional Taoist priest of his legitimacy to continue operating in the field.",2024,20242h 6m,7.6,3.6K
tt29359373,Everybody Loves Touda,"Touda is a Sheikha, a traditional Moroccan singer. Performing in the bars of her provincial town under the gaze of men, she plans to leave for the lights of Casablanca, to gain recognition and ensure a better future for her son.",2024,20241h 42m,6.3,697
tt31173492,Spacewoman,"Explores achievements of Eileen Collins, the first woman to pilot and command a spacecraft, paving the way for the next generation of female space explorers.",2024,20241h 35m,7.2,123
tt30223155,"Canadian, Sniper","While attempting to peacefully reintegrate into civilian life, an army sniper struggles to discern reality from the haunting uncertainty of P.T.S.D.",2024,20241h 23m,3.7,740
tt3594464,Poison,A love story about a couple reunited years after tragedy drove them apart. Their brief and intense meeting brings simmering pain and resentment to the surface but is a reminder too of cherished intimacies and the love they once shared.,2024,20241h 26m,6.2,635
tt21390830,www.RachelOrmont.com,Psychedelic technosatire feature about growing up in captivity.,2024,20241h 20m,5.5,178
tt27476906,When the Light Breaks,"Una grapples with grief while harboring a secret, unable to fully express her emotions, as she navigates challenging events swirling around her.",2024,20241h 22m,6.6,1.8K
tt27192829,Cells at Work!,"Each and every body is a legion of cells, all performing their function to keep their owner operating.",2024,20241h 49m,6.7,1.6K
tt20255354,The Present,"A brilliant boy discovers that he can manipulate time using a family heirloom. He soon teams up with his siblings in returning to the time of their parents' separation, with hopes of changing the outcome.",2024,20241h 26m,5.5,1.1K
tt31402962,Young Royals Forever,"Edvin Ryding and Omar Rudberg, among others, together with the main writer, creator and executive producer Lisa Ambjörn share the story of how Wilhelm and Simon's journey took shape, from the writing process and casting to the final scene.",2024,202453m,7.7,618
tt32916229,Lockdown,"In an Italy torn apart Covid-19 pandemic, a man tries save the life of his sick lover by involving a group of accomplices, but they are discovered and will to pay the consegurnces.",2024,20241h 42m,,
tt30060565,Persona,"A woman wakes up locked in a house, injured with no memory. She's terrified and a little relieved to find a woman bound in another room. These 2 strangers must work together to figure out what's really going on before the door is unlocked.",2024,20241h 43m,4.4,98
tt27587529,Mørkeland,"Ulrik Torp, once a fearless investigative journalist who is now tackling unemployment and a midlife crisis. He finds himself in the middle of a new political conspiracy.",2024,20241h 39m,6.2,1.9K
tt31989964,Unconditional,"Yolanda falls in love with Billy, a convict, whom she meets online. What motivates her, even after Billy commits a murder in prison and ends up on death row, to maintain a relationship with him when you can only love each other from afar?",2024,,6.3,19
tt16139258,Yodha,"After terrorists hijack a passenger plane, an off-duty soldier aboard devises a strategy to defeat the hijackers and ensure the passengers' survival when the engine fails.",2024,20242h 10m,5.7,9.4K
tt28225574,Pare parecchio Parigi,Three brothers who haven't spoken to each other for years would like to satisfy the wish of their elderly and ill father who has never seen Paris.,2024,20241h 30m,5.3,724
tt31710037,Familia,The life of a young man who joined an extremist group is poisoned when his abusive father comes back home after a decade-long absence.,2024,20242h,6.8,776
tt33183881,Throuple,"Ysay and Hannah search for a new partner after losing their boyfriend, while a married couple's reunion with an old friend takes a turn when the guest becomes romantically involved with them both, unraveling two stories of love and desire.",2024,20241h 10m,5.2,338
tt31189863,Fly,"Over seven years, three couples involved in the extreme sport of BASE jumping test the limits of love and life itself. Risking everything for the thrill of the jump, their dedication is put to the ultimate test.",2024,20241h 50m,7.2,803
tt29270596,Passport to Love,"A successful international travel writer, Nicole, has scored a dream seaside rental to research her newest vacation article only to discover it has accidentally been booked also by Kade, a marketing rep for a competing travel magazine.",2024,20241h 28m,6.2,550
tt9363192,The Ghost Trap,A young lobsterman is forced to choose between right and wrong when his girlfriend suffers a traumatic head injury and a rival lobstering family sabotages his gear.,2024,20241h 46m,5.2,233
tt20781534,The Book of the Witch,"Driven by her fear of death, Victoria hunts a mythical Witch, determined to steal her book that grants eternal life-but at a sinister price.",2024,20241h 13m,4.3,188
tt20502488,Meet Me Next Christmas,"In pursuit of a fairytale romance with the man of her dreams, Layla must race through New York City to get her hands on the hottest ticket in town: the sold out Pentatonix Christmas Eve Concert.",2024,20241h 40m,5.7,9.6K
tt12663266,Devils Stay,"A heart specialist doubts his daughter's death after an exorcism, believing her heart still beats. Amid her three-day funeral, he and a priest clash over the truth, each trying to prove their stance and potentially save her life.",2024,20241h 35m,4.8,539
tt2818640,A Circus Tale & a Love Song,"A romantic circus performer leaves Mexico seeking love, landing in New Orleans where he falls for an exotic dancer - but her possessive ex threatens their chance at happiness.",2024,20241h 54m,5.5,145
tt30973261,I Am Nevenka,"Centers on true happenings of Nevenka Fernández, a young woman in 1990s Spain who courageously reported sexual harassment by her employer. Her tenacity pioneered the fight against workplace misconduct in her country.",2024,20241h 52m,7.0,1.6K
tt32843258,The Volunteers: The Battle of Life and Death,"It tells the story of the third to fifth battles in the War to Resist U.S. Aggression and Aid Korea, among which Battle of Cheorwon will be the highlight. Li Xiang , Fu Chongbi, Cai Changyuan from 63rd Army and others will come on Stage.",2024,20242h 24m,5.9,445
tt2963262,Limonov: The Ballad of Eddie,"The outrageous story of Eduard Limonov, the radical Soviet poet who became a bum in New York, a sensation in France, and a political antihero in Russia.",2024,20242h 18m,5.8,1.5K
tt33143839,Death Game,"Five martial artists compete in a deadly trial for a massive reward, facing challenges and foes. They uncover sinister forces manipulating the event and devise a plan to confront them, seeking justice amidst the chaos and darkness.",2024,20241h 28m,5.9,108
tt12966276,Skategoat,"Leandre Sanders was born in Venice Beach, LA, into a world of gangs and crime. The only thing that kept him out of trouble was his love of skateboarding. While his older brothers joined the family tradition of running with gangs, Leandre - dubbed Skategoat - spent most of his days and nights at Venice Beach skatepark with his younger brother Leontay. He was so talented and determined that, at the age of 11, he caught the eye of filmmaker Van Alpert. Over the next ten years, Van documented Leandre's struggle to perfect his skateboarding and to survive. At 14-years old, Leandre was forced to leave his rapidly unravelling family life and started sleeping rough at the bowl of the skate park, relying on his friend Haden and the kindness of a local woman, Katie, who looked out for the two boys. And despite this adversity, Leandre never lost his drive to skate - Set against the visually palpable decline of LA, the decade captured by Van charts Leandre's journey to an internationally-respected skater who has perfected his own unique 'no stance' skate style. The result is a gritty reflection of what it takes to make it in the skating world - and what it takes to survive as a disadvantaged kid in the United States. Pulsing with a tactile sense of street style and punctuated by an incredible soundtrack. Skategoat is a story about the streets told from the streets, that proves anyone can seize their dream.",2024,20241h 24m,8.1,46
tt32032481,Sweet Release,"Two girl best friends and a young man take on a journey of self-discovery. Along the way, their bond deepens as they explore their sexual desires.",2024,20241h 42m,4.4,129
tt27587485,Waves,A compromising record can change history.,2024,20242h 11m,7.7,2.9K
tt30021427,Ferry 2,"After losing his drug empire, Ferry Bouman seems to have found peace away from Brabant's underworld. Why would he put it all on the line and come back?",2024,20241h 34m,5.6,4.4K
tt29634258,Shepherds,"A young Montreal advertising executive, converted to a Provençal shepherd, has various misadventures with a civil servant who has cavalierly quit her job.",2024,20241h 53m,7.0,879
tt31434046,Don't Open the Door,"Far from civilization, in a frozen forest on an inhospitable mountainside, a group of researchers is attacked by an unidentified figure. The sole survivor, a young biologist, takes refuge in the isolated cabin of a mysterious man must live",2024,20241h 27m,6.5,8.5K
tt30496004,Chum!,"In a not so distant future, great white sharks have gone extinct. When a mad scientist plays god and genetically engineers a shark/human, he unleashes the highly viral monster on the unsuspecting citizens of a nearby small town.",2024,20241h 9m,3.2,104
