imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt31110281,Havnaa,"Follows real-life happenings of Magne Havnaa, Norway's first cruiserweight boxing champion in 1990 by defeating American Richard Pultz. His brother Erling was a top-ranked kickboxer who later participated in Norway's largest robbery.",2024,20241h 50m,6.7,631,,follows real life happenings magne havnaa norway first cruiserweight boxing champion defeating american richard pultz brother erling top ranked kickboxer later participated norway largest robbery
tt15907380,I Love You Forever,A subversive romantic comedy gone wrong that follows a young woman into and out of an emotionally abusive relationship.,2024,20241h 29m,5.7,1.1K,,subversive romantic comedy gone wrong follows young woman emotionally abusive relationship
tt33338697,The Bibi Files,An inside look into the corruption charges against Israeli Prime Minister Benjamin Netanyahu through leaked police interrogation videos.,2024,20241h 55m,7.6,2.1K,,inside look corruption charges israeli prime minister benjamin netanyahu leaked police interrogation videos
tt33058713,Jailbreak: Love on the Run,"When Vicky White, a highly respected corrections officer, aids the escape of a violent felon nearly twenty years her junior, it reveals an unexpected love story amidst the ensuing high-profile manhunt and media frenzy.",2024,20241h 28m,6.4,4K,,vicky white highly respected corrections officer aids escape violent felon nearly twenty years junior reveals unexpected love story amidst ensuing high profile manhunt media frenzy
tt21326904,Robin and the Hoods,"For the tenacious 11-year-old Robin and her loyal band of friends 'The Hoods', the patch of overgrown scrubland at the end of their cul-de-sac is a magical kingdom.",2024,20241h 40m,4.3,665,,tenacious year old robin loyal band friends hoods patch overgrown scrubland end cul sac magical kingdom
tt21108608,The Christmas Letter,"Every year, unemployed copywriter Joe Michaels reads his wealthy friend's annual over-the-top Christmas letter, and feels like a loser. But this year's going to be different.",2024,20241h 34m,3.8,311,,every year unemployed copywriter joe michaels reads wealthy friend annual top christmas letter feels like loser year going different
tt12234316,The Private Eye,"The life of private eye, Mort Madison, is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case.",2024,20241h 55m,5.6,287,,life private eye mort madison spiraling downward beguiling slightly familiar woman hires unusual case
tt32229497,Face Off 7: One Wish,"When a 73-year-old widow is forced to depend on the care of her 5 busy adult children after an injury, she begins to question the meaning of family love.",2024,20242h 18m,7.2,415,,year old widow forced depend care busy adult children injury begins question meaning family love
tt31316096,Hack Your Health: The Secrets of Your Gut,An informative yet lighthearted documentary exploring the intricacies of the digestive system and its pivotal role in maintaining overall health and well-being.,2024,20241h 19m,6.6,3.8K,,informative yet lighthearted documentary exploring intricacies digestive system pivotal role maintaining overall health well
tt33298403,The Divine Sarah Bernhardt,"Sarah Bernhardt, dubbed ""La Divine,"" became the first global celebrity. The actress broke social conventions through her bold character and dramatic performances.",2024,20241h 38m,6.2,635,,sarah bernhardt dubbed divine became first global celebrity actress broke social conventions bold character dramatic performances
tt32119317,Block Pass,"Willy and Jojo are childhood friends who never leave each other's side. To beat boredom, they train at the Pampa, a motocross track. One evening, Willy discovers Jojo's secret.",2024,20241h 44m,6.8,1.1K,,willy jojo childhood friends never leave side beat boredom train pampa motocross track one evening willy discovers jojo secret
